Velocity,Brightness Temperature,Velocity Corrected
-94.81260066614173,6.494843752203078,-73.8639362711618
-95.6370582467473,6.01153486778011,-74.68839385176739
-96.46151582735286,6.121825876529751,-75.51285143237294
-97.28597340802499,6.438282441682414,-76.33730901304506
-98.11043098863054,6.551686651318814,-77.16176659365061
-98.93488856930267,7.0007290870664995,-77.98622417432276
-99.75934614990823,5.479641089893928,-78.81068175492831
-100.5838037305138,6.579696613298378,-79.63513933553386
-101.40826131118592,6.636397071808059,-80.45959691620601
-102.23271889179148,7.186647329077484,-81.28405449681156
-103.05717647239703,5.270499942859427,-82.10851207741712
-103.88163405306916,5.941588029066192,-82.93296965808923
-104.70609163367472,6.601048559663067,-83.75742723869479
-105.53054921428028,6.345732509794541,-84.58188481930037
-106.35500679495242,5.116313772829212,-85.40634239997249
-107.17946437555797,5.372123503987776,-86.23079998057804
-108.00392195616352,5.5811024995729746,-87.0552575611836
-108.82837953683566,5.687130061916601,-87.87971514185574
-109.65283711744122,4.587544244688157,-88.7041727224613
-110.47729469804678,5.581102499572918,-89.52863030306685
-111.30175227871891,4.538158471155693,-90.353087883739
-112.12620985932446,6.050077121241625,-91.17754546434455
-112.95066743993002,4.314336946261701,-92.0020030449501
-113.77512502060215,5.057922572516585,-92.82646062562222
-114.59958260120771,4.314336946262014,-93.6509182062278
-115.42404018181327,4.737172074889937,-94.47537578683335
-116.2484977624854,5.109324801282778,-95.29983336750547
-117.07295534309095,5.109324801282835,-96.12429094811102
-117.8974129236965,5.374556207807441,-96.94874852871658
-118.72187050436864,6.159632487348286,-97.77320610938872
-119.5463280849742,5.006773505937584,-98.59766368999428
-120.37078566557976,6.214814581001573,-99.42212127059983
-121.19524324625189,4.73717207489025,-100.24657885127198
-122.01970082685745,4.955875870453919,-101.07103643187753
-122.84415840746301,5.212895749072313,-101.89549401248308
-123.66861598813513,5.160981939157008,-102.7199515931552
-124.4930735687407,4.03507727381233,-103.54440917376078
-125.31753114934625,3.93977261392234,-104.36886675436634
-126.14198873001838,3.6560228589839845,-105.19332433503845
-126.96644631062394,3.656022858983274,-106.01778191564401
-127.79090389129607,4.083086918071981,-106.84223949631615
-128.61536147190162,4.787543838437639,-107.66669707692171
-129.43981905250718,3.8454098610320635,-108.49115465752726
-130.26427663317932,4.587544244688157,-109.3156122381994
-131.08873421378487,3.8454098610324046,-110.14006981880496
-131.91319179439043,2.718340817810766,-110.96452739941051
-132.73764937506255,3.4715819337604863,-111.78898498008263
-133.56210695566813,2.6754135967888963,-112.61344256068821
-134.38656453627368,2.3807149712183353,-113.43790014129377
-135.2110221169458,1.998040940141319,-114.26235772196588
-136.03547969755135,2.2972964937847813,-115.08681530257144
-136.85993727815693,2.2147040538811744,-115.91127288317702
-137.68439485882905,3.229941019975197,-116.73573046384914
-138.5088524394346,3.0076373450948743,-117.56018804445469
-139.33331002004016,1.9980409401405517,-118.38464562506024
-140.1577676007123,2.632699028815974,-119.20910320573239
-140.98222518131786,2.7614821692238785,-120.03356078633794
-141.8066827619234,2.2972964937848666,-120.8580183669435
-142.63114034259553,2.3389017605098807,-121.68247594761561
-143.4555979232011,3.1850367263860697,-122.5069335282212
-144.28005550380666,1.8373467292332144,-123.33139110882675
-145.10451308447878,2.675413596788868,-124.15584868949887
-145.92897066508434,3.1403557492449146,-124.98030627010442
-146.75342824568992,2.380714971218307,-125.80476385071
-147.57788582636204,1.6527691112987348,-126.62922143138212
-148.4023434069676,1.6134467383738205,-127.45367901198767
-149.22680098757314,2.592951450366936,-128.27813659259323
-150.0512585682453,2.0387187140086347,-129.10259417326537
-150.87571614885084,2.4227375770982995,-129.92705175387093
-151.7001737294564,2.2558977331552192,-130.75150933447648
-152.52463131012854,3.229941019974799,-131.57596691514863
